START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
05/05/18,01:05 PM,01:05 PM,Indians at Yankees,Yankee Stadium - Bronx,"",05/05/18,05/05/18,04:05 PM,04:05 PM,FALSE,TRUE,05/05/18,12:05 PM,12:05 PM,FREE,BUSY
05/06/18,01:05 PM,01:05 PM,Indians at Yankees,Yankee Stadium - Bronx,"",05/06/18,05/06/18,04:05 PM,04:05 PM,FALSE,TRUE,05/06/18,12:05 PM,12:05 PM,FREE,BUSY
05/08/18,07:05 PM,07:05 PM,Red Sox at Yankees,Yankee Stadium - Bronx,"",05/08/18,05/08/18,10:05 PM,10:05 PM,FALSE,TRUE,05/08/18,06:05 PM,06:05 PM,FREE,BUSY
05/09/18,07:05 PM,07:05 PM,Red Sox at Yankees,Yankee Stadium - Bronx,"",05/09/18,05/09/18,10:05 PM,10:05 PM,FALSE,TRUE,05/09/18,06:05 PM,06:05 PM,FREE,BUSY
05/10/18,07:05 PM,07:05 PM,Red Sox at Yankees,Yankee Stadium - Bronx,"",05/10/18,05/10/18,10:05 PM,10:05 PM,FALSE,TRUE,05/10/18,06:05 PM,06:05 PM,FREE,BUSY
05/11/18,07:05 PM,07:05 PM,Athletics at Yankees,Yankee Stadium - Bronx,"",05/11/18,05/11/18,10:05 PM,10:05 PM,FALSE,TRUE,05/11/18,06:05 PM,06:05 PM,FREE,BUSY
05/12/18,01:05 PM,01:05 PM,Athletics at Yankees,Yankee Stadium - Bronx,"",05/12/18,05/12/18,04:05 PM,04:05 PM,FALSE,TRUE,05/12/18,12:05 PM,12:05 PM,FREE,BUSY
05/13/18,01:05 PM,01:05 PM,Athletics at Yankees,Yankee Stadium - Bronx,"",05/13/18,05/13/18,04:05 PM,04:05 PM,FALSE,TRUE,05/13/18,12:05 PM,12:05 PM,FREE,BUSY
05/18/18,08:15 PM,08:15 PM,Yankees at Royals,Kauffman Stadium - Kansas City,"Local TV: WPIX",05/18/18,05/18/18,11:15 PM,11:15 PM,FALSE,TRUE,05/18/18,07:15 PM,07:15 PM,FREE,BUSY
05/19/18,07:15 PM,07:15 PM,Yankees at Royals,Kauffman Stadium - Kansas City,"",05/19/18,05/19/18,10:15 PM,10:15 PM,FALSE,TRUE,05/19/18,06:15 PM,06:15 PM,FREE,BUSY
