START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
03/06/18,03:05 PM,03:05 PM,Indians at Reds,Goodyear Ballpark - Goodyear,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100",03/06/18,03/06/18,06:05 PM,06:05 PM,FALSE,TRUE,03/06/18,02:05 PM,02:05 PM,FREE,BUSY
03/07/18,08:05 PM,08:05 PM,Cubs at Indians,Goodyear Ballpark - Goodyear,"Local TV: MLBN ----- Local Radio: MLB.com",03/07/18,03/07/18,11:05 PM,11:05 PM,FALSE,TRUE,03/07/18,07:05 PM,07:05 PM,FREE,BUSY
03/08/18,08:05 PM,08:05 PM,Dodgers at Indians,Goodyear Ballpark - Goodyear,"Local Radio: WMMS 100.7",03/08/18,03/08/18,11:05 PM,11:05 PM,FALSE,TRUE,03/08/18,07:05 PM,07:05 PM,FREE,BUSY
03/09/18,03:10 PM,03:10 PM,Indians at Rockies,Salt River Fields at Talking Stick - Scottsdale,"Local Radio: MLB.com",03/09/18,03/09/18,06:10 PM,06:10 PM,FALSE,TRUE,03/09/18,02:10 PM,02:10 PM,FREE,BUSY
03/10/18,03:10 PM,03:10 PM,Indians at Padres,Peoria Stadium - Peoria,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100",03/10/18,03/10/18,06:10 PM,06:10 PM,FALSE,TRUE,03/10/18,02:10 PM,02:10 PM,FREE,BUSY
03/11/18,04:05 PM,04:05 PM,Indians at Royals,Surprise Stadium - Surprise,"Local TV: SportsTime Ohio ----- Local Radio: MLB.com",03/11/18,03/11/18,07:05 PM,07:05 PM,FALSE,TRUE,03/11/18,03:05 PM,03:05 PM,FREE,BUSY
03/11/18,04:05 PM,04:05 PM,Brewers at Indians,Goodyear Ballpark - Goodyear,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100",03/11/18,03/11/18,07:05 PM,07:05 PM,FALSE,TRUE,03/11/18,03:05 PM,03:05 PM,FREE,BUSY
03/12/18,04:05 PM,04:05 PM,Rangers at Indians,Goodyear Ballpark - Goodyear,"Local Radio: MLB.com",03/12/18,03/12/18,07:05 PM,07:05 PM,FALSE,TRUE,03/12/18,03:05 PM,03:05 PM,FREE,BUSY
03/14/18,04:05 PM,04:05 PM,Angels at Indians,Goodyear Ballpark - Goodyear,"Local Radio: MLB.com",03/14/18,03/14/18,07:05 PM,07:05 PM,FALSE,TRUE,03/14/18,03:05 PM,03:05 PM,FREE,BUSY
03/15/18,04:05 PM,04:05 PM,Reds at Indians,Goodyear Ballpark - Goodyear,"Local Radio: WMMS 100.7",03/15/18,03/15/18,07:05 PM,07:05 PM,FALSE,TRUE,03/15/18,03:05 PM,03:05 PM,FREE,BUSY
03/16/18,04:05 PM,04:05 PM,Indians at Athletics,Hohokam Stadium - Mesa,"Local Radio: MLB.com",03/16/18,03/16/18,07:05 PM,07:05 PM,FALSE,TRUE,03/16/18,03:05 PM,03:05 PM,FREE,BUSY
03/17/18,04:05 PM,04:05 PM,Indians at Cubs,Sloan Park - Mesa,"Local TV: SportsTime Ohio",03/17/18,03/17/18,07:05 PM,07:05 PM,FALSE,TRUE,03/17/18,03:05 PM,03:05 PM,FREE,BUSY
03/17/18,07:05 PM,07:05 PM,Indians at Cubs,Cashman Field - Las Vegas,"Local Radio: WTAM 1100",03/17/18,03/17/18,10:05 PM,10:05 PM,FALSE,TRUE,03/17/18,06:05 PM,06:05 PM,FREE,BUSY
03/18/18,04:10 PM,04:10 PM,Indians at Mariners,Peoria Stadium - Peoria,"Local Radio: WTAM 1100",03/18/18,03/18/18,07:10 PM,07:10 PM,FALSE,TRUE,03/18/18,03:10 PM,03:10 PM,FREE,BUSY
03/18/18,04:05 PM,04:05 PM,Indians at Cubs,Cashman Field - Las Vegas,"Local TV: SportsTime Ohio",03/18/18,03/18/18,07:05 PM,07:05 PM,FALSE,TRUE,03/18/18,03:05 PM,03:05 PM,FREE,BUSY
